__label__0	出库 后 多久 有 物流 信息
__label__0	延迟 发货 违规 是 买家 投诉 吗
__label__0	超时 发货 的 标准 是 什么
__label__5	冻结资金 如何 手动 解除
__label__9	POP 商家 如何 设置   拼购 ？  
__label__6	品牌 授权 过 了     为什么 商品 还是 显示 无法 审核
__label__5	自主 售后 导出来 的 数据 跟 钱包 的 账单 售后 单有 差别 ， 是 为什么
__label__5	京东 拼购 店 的 结算 周期 是 多少 时间
__label__6	为什么 增加 不了 品牌
__label__6	旗舰店 授权 要求 是 什么
__label__5	钱包 账户 因 业务 风险 被 冻结 什么 意思
__label__0	承诺 时效 默认 模板 怎么 删除
__label__4	查看 商品 进行 中 的 优惠活动
__label__5	拼购 店 货款 是 什么样 的 结算 方式
__label__5	对 账单 查询  
__label__6	旗舰店 的 商标 要 更改 ， 找 谁 呢
__label__5	京东 钱包 账号 是不是 我 的 咚咚 账号 呢
__label__5	京东 怎么 提款  
__label__5	t + 1 开通 怎样 开通
__label__0	一般 下单 后 发货 时间 是 多久
__label__0	延迟 处罚 预警 什么 颜色
__label__4	店铺 商品 首页 有 618 活动 展示 ， 从 哪里 撤销 呢
__label__6	申请 新 品牌   有 什么 操作
__label__1	我 的 众筹 通过 了 吗
__label__5	拼购 店铺 的 货款 结算 周期 是 怎么 算 的 呢
__label__9	京东 拼购 是 什么 活动
__label__6	商标 转让 证明 是 什么
__label__6	质检 报告 需要 什么 要求
__label__6	增加 一个 品牌
__label__5	京东 钱包 关联 操作 流程
__label__5	开 了 t + 1 的话 是 怎么 结算 的
__label__1	小金库 的话 可以 提现 吗
__label__9	拼购 ID   是 什么  
__label__5	仓储 费用 怎么 扣费
__label__5	京东 钱包 收 付款 如何 开通
__label__0	已 发货 的 单 ， 怎么 更改 物流 公司
__label__6	品牌 ID 如何 查询
__label__0	延迟 发货 ， 没有 报备 怎么办
__label__5	如何 查询 帐户 余额 ？
__label__5	怎么 查看 订单 结算 款
__label__5	财务 月 账单 在 哪 下载
__label__6	  您 当前 申请 的 品牌 未 被 京东 收录 ， 提交 入驻 申请 后 需先 进行 品牌 评估 ， 评估 后 进行 入驻 资质 审核   怎么 评估
__label__5	京东 的 费项 是 什么 费用
__label__6	品牌 审核   周六 周日 审核 嘛
__label__9	拼团会 自动 补单 吗
__label__5	充值 了 的 钱 去 哪里 看
__label__4	已经 结束 的 满减 促销 没法 删除
__label__6	增加 其他 品牌 商品
__label__5	钱包 余额 在 哪里
__label__4	怎么 取消 不了 满减 促销
__label__6	如何 删除 过期 品牌
__label__5	T + 1 账户 是 什么
__label__3	这个 品牌 聚效 的 素材 都 有 什么 要求 细节
__label__6	质检 报告 可以 是 三方 的 吗
__label__9	拼团 活动 怎么 设置
__label__3	品牌 聚效 的 尺寸 是 什么
__label__6	在 哪里 新增 品牌 id
__label__6	品牌 审核 周期 是 什么
__label__4	如何 不 报名 却 自动 报名 满减 促销
__label__6	添加 其他 品牌 怎么 操作
__label__5	怎么 提现 到 个人 银行卡 上
__label__6	品牌 授权 什么 时候 能下
__label__6	品牌 审核 怎么 取消
__label__9	京东 拼购 怎么 参加 啊
__label__6	入驻 时   品牌 LOGO   要 用 商标注册 时 的 文字 吗   不能 加 自己 的 图案 吗
__label__5	卖家 从 哪里 查询 收款 订单
__label__5	从 哪里 体现
__label__2	拼购 发货 时效 是 多久
__label__6	选择 经营 品牌 怎么 写
__label__4	在 哪 设置 满减 促销
__label__4	  如果 我 参加 活动 了   感觉 价格 不 合适   我 现在 可以 更改 吗
__label__6	质检 报告 是 一定 需要 盖 有 国家 质量检验 中心 的 检验 专用章 还是 直接 第三方 权威 检测 机构 就行
__label__8	怎么 创建 直赔 商品
__label__5	我 收款 都 多长时间 到 账 啊
__label__5	催 催 结算 单 财务 审核 可以 吗
__label__1	企业 金库 在 哪
__label__5	京东 余额 怎么 提现 个人账户
__label__0	那 报备 延迟 发货 通过 后 ， 过 了 7 天 需要 重新 报备 吗
__label__0	发货 延期 ， 是 在 哪里 弄
__label__5	账单 查询 空页
__label__0	延迟 发货 无法 报备 ， 提示 效验 不 成功 ， 怎么办
__label__5	为什么 结算 明细 无法 下载
__label__5	怎么 查 快递 费用
__label__9	怎么 进入 拼购 页面
__label__4	不 小心 删除 的 满减 促销 怎么 找 回来 呢 ？
__label__5	cps 佣金 结算 到 哪里 得
__label__6	产品 质检 报告 上 传入 口 在 哪里
__label__5	在 哪里 修改 结算 的 账户
__label__2	开团 成功 后 怎么 申请 退款
__label__5	物流 费在 哪里
__label__0	承诺 配送 时效 无法 修改
__label__4	夺 宝岛 在 哪 报名
__label__5	结算 单 为什么 是 要 我们 付给 京东 的 ？
__label__9	哪里找 的 到 拼购 客服 电话
__label__4	如何 查看 之前 参加 过 的 活动
__label__6	质检 报告 的 有效期 是   签发 后 多久 ？
__label__5	哪里 查   无未 完成 的 结算 单  
__label__0	我 的 后台 为什么 没有 延时 发货 报备 这 一项
__label__4	成人 用品 类目 能 上 什么 活动
__label__5	店铺 的 结算 钱 怎么 取
__label__6	品牌 停用 了 能 不能 删除
__label__5	返利 单 怎么 看
__label__8	我 的 理赔 涵在 哪里找
__label__5	什么 时候 可以 结算  
__label__6	店铺 品牌 和 常品 品牌 不 一致 有 影响 吗
__label__6	新增 品牌 审核 一般 几天
__label__2	拼购 店 怎么 开发票 呢
__label__2	这个 客户 拼团 失败 后 ， 自动 退款 ， 怎么 到 现在 还 没有 收到 钱
__label__5	请问 ， 京东 仓储 结算 现在 怎么 导出 明细 呢
__label__6	品牌 英文 持有人 在 哪里 填写
__label__4	设置 买二免 一 怎么 设置
__label__4	您好   怎么 取消 随砍 随买 的 活动
__label__5	京东 钱包 账户 明细 如何 看
__label__5	如何 对公 缴费
__label__5	商户 中心 在 那个 地方
__label__9	拼购 开始 时间 是 什么
__label__5	代收 配送费 在 哪里 可以 查看 呢
__label__2	成团 后 是否 就 显示 待 出库 了 呢
__label__6	品牌 授权 快 到期 了 ， 更新 品牌 授权 怎么 操作
__label__0	自营 厂直 订单 客户 要求 过 两个 礼拜 再 发货 怎么 报备 ？
__label__5	钱包 怎么 开通
__label__0	配送 时效 怎么 取消
__label__5	账单 里 的 联盟 结算 指 的 是
__label__5	注册 全新 的 钱包 帐号 的 步骤 是 什么
__label__0	可以 延迟 发货 吗
__label__6	我 已经 通过 了 审核 商标 ， 下 一步 我 做 什么 呢 ？ 请 指教
__label__0	出货 时间 我 在 后台 是否 能 设置
__label__3	品牌 展位 在 哪
__label__6	入驻 品牌 可以 按 手印 签名 有用吗
__label__0	延迟 发货 被扣 多少 分
__label__4	同款 产品 时隔 多久 能 参加 活动
__label__0	如何 删除 承诺 配送 时效 ？
__label__5	为什么 会 有 3000 元 被 冻结
__label__5	就是 结算 单有 问题 具体 在 哪里 看
__label__6	  出版社 授权书     模版
__label__0	预报 备 延迟 发货 时间 过 了 怎么办
__label__0	延迟 发货 的 考核 周期 是 多久 ？
__label__5	代付 到 银行卡 是 可以 把 京东 钱包 里头 的 钱 转到 私人 账号 吗
__label__9	拼团 设置 后 多久 通过
__label__9	京东 拼购 价格 怎么 设置
__label__5	返利 的 钱 返到 哪里 的
__label__6	产品 清单 的 模板 在 哪 ？
__label__6	怎样 申请 品牌
__label__5	货到付款 结算 如何 查看
__label__0	订单 什么 情况 属于 延迟 发货
__label__6	在 哪 下载 京东 旗舰店 授权书 模板
__label__5	拖欠 物流 费用 是 什么 意思
__label__1	企业 金库 在 哪 转出
__label__6	  专营店 授权书   模板
__label__2	未 成团 的 订单 ， 客户 可以 自己 关闭 吗
__label__4	京东 商家 的 家装 活动 怎么 参加
__label__6	品牌 资质 审核 时间
__label__5	京东 钱包 提现 一般 是 怎么 操作 的
__label__5	订单 完成 以后   货款 是 到 哪里 呢 ？
__label__4	我 想 问 一下 官方 活动 怎么弄
__label__5	确认 收货 了     商家 的 钱 在 哪里
__label__0	收到 订单 多久 要 发货
__label__5	京东 的 结算 单是 怎么 回款 的 呢
__label__5	钱包 实名 认证 窗口 在 哪里
__label__5	那个 京东 商城 佣金 怎么 开通 啊 ？
__label__5	怎么 提现 啊
__label__5	  怎么 开通 T + 1   结算 功能
__label__5	申请 T + 1 为什么 显示 未 实名
__label__6	品牌 资质 什么 时候 能 审核 通过 呢
__label__5	公司 更名 需要 修改 京东 钱包 信息
__label__5	联盟 结算 里 的 广告 联盟 费用 是 什么 费用
__label__5	我 想 看 我 的 账户 收入支出 明细 ， 在 哪里 查看 ？
__label__4	查询 活动 限制 原因 是 什么
__label__0	商家 未 发货 处罚
__label__0	物流 发货 时间 在 哪里 设置
__label__9	京东 拼购 如何 设置
__label__1	商家 小金库 怎么 体现
__label__4	报 活动 的 步骤
__label__1	如何 关闭 小金库
__label__4	配件 参加 了 跨店 满减 活动 。 怎么 取消 活动
__label__5	店铺 技术 服务费 是 多少
__label__5	京东 钱包 为什么 进不去 ？
__label__5	京东 钱包 已经 完成 银行卡 认证 了 ， 怎么 商家 还 需要 验证
__label__1	客户 小金库 怎么 把 钱 拿 出来
__label__5	商家 如何 收 货款
__label__5	新 的 物流 开放平台 里面 运费 结算 单在 哪里 呢
__label__6	  现在 的话 是 需要 在 哪里 操作 切换 品牌 呢  
__label__3	为什么 我 品牌 聚效 给 的 400 预算 但是 花 了 550 多
__label__5	我 下载 月 账单 ， 下载 不 下来
__label__6	我 想 下载 旗舰店 授权书 模版
__label__5	客户 确认 收货 后 ， 货款 在 哪里
__label__8	您好     价格 保护 周期 是 多久
__label__5	钱包 里 的 金额 为什么 冻结 了
__label__5	怎么 找 不到 T + 1 结算 入口
__label__5	账户 余额 不能 使用 怎么办
__label__6	产品 清单 模板 在 哪
__label__4	超品 日 活动 怎么 报名
__label__5	  京东 钱包 忘记 账号  
__label__4	活动 生效 查询
__label__5	请问 客人 确认 收货 后 的 货款 在 哪里
__label__8	您好     我 的 赔付 在 哪里找 啊    
__label__0	出库 / 揽件 预警 如何 设置
__label__6	产品 清单 哪里 下载
__label__0	现在 多久 要 发货 ， 多久 要 显示 物流 信息
__label__4	阶梯 满减 促销 什么 意思
__label__4	如何 查看 活动
__label__5	京东 金额 提现
__label__5	钱包 绑定 怎么回事
__label__5	我 需要 开通 月结 方式 结算
__label__5	怎么 吧 京东 上面 的 帐 提现
__label__5	结算 账户 可以 修改 吗
__label__6	品牌 ID 查看
__label__6	品牌 一直 处于 待 审核 状态
__label__5	结算 单 怎么 导不 出来 明细
__label__3	为什么 问京选 店铺 买 上 了 品牌 长尾 词 还是 没 展现 的
__label__5	往期 结算 查询
__label__5	冻结 的 钱包 金额 怎么 解冻
__label__5	京东 店铺 账户 结算 在 哪
__label__5	为什么 我 的 店铺 提现 不了 提示 倒挂
__label__5	如何 查询 京东 物流 每月 费用
__label__5	怎么 体现 呢
__label__5	怎么 收 不了 款 ？
__label__9	拼购 活动 开通 在 哪 设置
__label__2	客户 反映 苹果 手机 拼购 不 上 商品 ， 怎么回事
__label__0	延时 发货 宝贝 中 预报 备 时间 是 ？
__label__4	申报 活动 ID 在 哪
__label__4	怎样 管理 已 报名 的 活动
__label__9	拼购 设置 入口 在 哪里
__label__5	  POP 结算 的 货币 可以 选择 的 吗  
__label__4	延长 促销 活动 的 时间 怎么 设置
__label__5	如何 看 店铺 账单
__label__6	品牌 到期 有 缓冲 时间 吗
__label__0	配送 时效 如何 删
__label__0	承诺 配送 时效 ， 可以 关闭 吗
__label__9	拼团 的 单 怎么 没 展示 出来
__label__4	已经 报名 的 活动 可以 退出 吗
__label__6	怎样 选择 经营 品牌
__label__5	对 账单 上 有 显示 收取 客户 的 运费 明细 吗
__label__5	去 哪里 查看 账户 余额
__label__5	钱包 商户 号 怎么 开通
__label__9	拼购 CPS 活动 报名
__label__0	出库 时间 24 小时 改成 48 小时 在 哪里 改
__label__5	钱包 提现 路径 是 什么
__label__4	平台 活动 怎么 设置 呢
__label__5	企业 钱包 绑定
__label__6	旗舰店 授权 模板 在 哪
__label__4	活动 报名 为什么 报上去
__label__0	配送 时效 怎么 批量 设置
__label__5	结算 管理 中 明细账 查询 结果 下载
__label__6	商标 搜索 不到 怎么办
__label__9	拼购 报名 后 还 需要 自己 在 后台 设置 吗
__label__4	店铺 有 参加 成功 满 200 元 9 折 优惠活动 么
__label__5	京东 钱包 是否 可以 提到 私户
__label__0	延迟 发货 客户 不 投诉 会 扣分 吗
__label__2	为什么 拼购 拼团 成功 了 不会 显示 订单
__label__4	跨店 满减 在 哪里 设置 ？
__label__4	怎么 查看 以往 的 所有 活动
__label__9	拼购 的 玩法 是 什么
__label__8	赔付 是 在 哪里 赔付
__label__5	余额 哪里 看
__label__6	产品 清单 下载 在 哪
__label__6	申请 新 品牌   诚信 经营 书 模板  
__label__5	保价 费用 怎么 结算
__label__9	怎么 看 拼购 ID
__label__5	在 什么 地方 提现  
__label__0	发货 时效 可以 设置 7 天 吗 ？
__label__6	申请 新 品牌
__label__2	如何 取消 已 成团 的 拼购 订单
__label__5	店铺 钱包 绑定
__label__6	品牌 管理 要加 品牌 类目 怎么 加 呢 ？
__label__0	发货 时效 是 按 快递 揽件 时间 算 还是 按 商家 点 发货 的 时间 计算
__label__0	时效 模板 怎么 不能 更改
__label__4	裂变 活动 之前 进行 的 马上 结束 ， 新 申请 的 活动 到 今天 也 有 四五天 了 ， 请问 什么 时候 能 审批 下来
__label__4	怎么 报名 活动 资源 位
__label__6	品牌 授权 更新 后 产品 怎么 重新 上架 ？
__label__0	延迟 发货 订单 处罚 是 什么
__label__6	添加 新 品牌 需要 哪些 资质
__label__5	我们 公司 已 把 之前 的 应付 都 结清 了 ， 货款 为什么 还是 没有 结算 呢
__label__9	能 不能 找到 拼购 店 的 客服 电话
__label__5	仓储 费 的 运费 怎么 结算
__label__6	品牌 审核 联系 谁
__label__0	如何 取消 当日 发货 模版
__label__5	我 在 商家 后台 能 看到 我 账户 余额 吗
__label__0	我 礼拜一 已经 发货 了 ， 但是 京东 系统 还 跳 提示 报备
__label__5	早就 下架 了       怎么 5 月份 还有 未结算 单 呢
__label__1	我 的 京东 小金库 是否 已经 注销 了
__label__5	后台 待 结算 的 货款 是 包含 未 出库 的 订单 吗
__label__8	京东 官方 赔付 京豆 对 商家 有 什么 影响
__label__4	如何 查看 已 报名 的 活动  
__label__5	店铺 账户 余额 从 哪里 看 的 呢
__label__6	品牌 资质 怎么 更新
__label__0	当日 发 犜 谀 睦 锟  ǎ ?
__label__0	为什么 承诺 配送 时效 里面 没有 当日 发 的 模版 ？
__label__0	延迟 发货 对 店铺 有 什么 影响
__label__5	FCS 的 结算 单是 怎么 导出来 的
__label__0	延迟 发货 在 哪里 申请
__label__1	小金库 怎么 提现
__label__8	您好 ， 请问 客户 收到 商品 人为 使用 过后 造成 破损 ， 要求 售后 赔偿 ， 应 怎么 处理 ？  
__label__5	京东 钱包 注册 要 用 什么 浏览器
__label__6	品牌 挂错 怎么办
